ID,State,District,Crop,Year,Season,Area,Production,Area_units,Fertilizer,Pesticide,Yield
1260,Karnataka,TUMKUR,Cowpea(Lobia),2015-16,Summer,76.00,23.00,Hectare,5335.20,15.66,0.30
1261,Karnataka,TUMKUR,Cowpea(Lobia),2015-16,Rabi,18.00,8.00,Hectare,284050.00,833.75,0.44
1262,Karnataka,UDUPI,Cowpea(Lobia),2015-16,Rabi,115.00,51.00,Hectare,2432060.80,7138.64,0.44
1263,Karnataka,UDUPI,Cowpea(Lobia),2015-16,Summer,118.00,35.00,Hectare,19760.00,58.00,0.30
1264,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2015-16,Rabi,197.00,87.00,Hectare,6358175.20,18662.66,0.44
1265,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2015-16,Summer,97.00,29.00,Hectare,928522.40,2725.42,0.30
1266,Karnataka,YADGIR,Cowpea(Lobia),2015-16,Rabi,102.00,45.00,Hectare,2979511.60,8745.53,0.44
1267,Karnataka,YADGIR,Cowpea(Lobia),2015-16,Kharif,47.00,19.00,Hectare,2300656.80,6752.94,0.40
1268,Karnataka,YADGIR,Cowpea(Lobia),2015-16,Summer,14.00,4.00,Hectare,489850.40,1437.82,0.29
1269,Karnataka,BAGALKOT,Cowpea(Lobia),2016-17,Kharif,255.00,195.00,Hectare,21057591.06,36274.92,0.76
1270,Karnataka,BAGALKOT,Cowpea(Lobia),2016-17,Summer,585.00,108.00,Hectare,311484.69,536.58,0.18
1271,Karnataka,BAGALKOT,Cowpea(Lobia),2016-17,Rabi,55.00,1.00,Hectare,6266601.99,10795.18,0.02
1272,Karnataka,BANGALORE RURAL,Cowpea(Lobia),2016-17,Kharif,654.00,501.00,Hectare,33121333.08,57056.56,0.77
1273,Karnataka,BANGALORE RURAL,Cowpea(Lobia),2016-17,Summer,2.00,99757.01,Hectare,361419.30,622.60,49878.51
1274,Karnataka,BELGAUM,Cowpea(Lobia),2016-17,Kharif,499.00,382.00,Hectare,31457527.20,54190.40,0.77
1275,Karnataka,BELGAUM,Cowpea(Lobia),2016-17,Summer,118.00,22.00,Hectare,1857797.37,3200.34,0.19
1276,Karnataka,BELGAUM,Cowpea(Lobia),2016-17,Rabi,149.00,4.00,Hectare,18849229.74,32470.68,0.03
1277,Karnataka,BELLARY,Cowpea(Lobia),2016-17,Summer,538.00,148.00,Hectare,337265507.70,580991.40,0.28
1278,Karnataka,BELLARY,Cowpea(Lobia),2016-17,Kharif,169.00,129.00,Hectare,1049776.20,1808.40,0.76
1279,Karnataka,BELLARY,Cowpea(Lobia),2016-17,Rabi,496.00,12.00,Hectare,687973.77,1185.14,0.02
1280,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2016-17,Kharif,236.00,181.00,Hectare,13090658.13,22550.66,0.77
1281,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2016-17,Summer,3.00,1.00,Hectare,56919453.03,98052.46,0.33
1282,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2016-17,Rabi,6.00,99757.01,Hectare,33757967.43,58153.26,16626.17
1283,Karnataka,BIDAR,Cowpea(Lobia),2016-17,Kharif,37.00,28.00,Hectare,8825271.84,15202.88,0.76
1284,Karnataka,BIJAPUR,Cowpea(Lobia),2016-17,Kharif,274.00,210.00,Hectare,2374767.45,4090.90,0.77
1285,Karnataka,CHAMARAJANAGAR,Cowpea(Lobia),2016-17,Kharif,2388.00,1828.00,Hectare,2382685.47,4104.54,0.77
1286,Karnataka,CHIKBALLAPUR,Cowpea(Lobia),2016-17,Kharif,1295.00,992.00,Hectare,877367.70,1511.40,0.77
1287,Karnataka,CHIKMAGALUR,Cowpea(Lobia),2016-17,Kharif,748.00,573.00,Hectare,9924599.52,17096.64,0.77
1288,Karnataka,CHIKMAGALUR,Cowpea(Lobia),2016-17,Summer,35.00,6.00,Hectare,30449384.46,52453.72,0.17
1289,Karnataka,CHITRADURGA,Cowpea(Lobia),2016-17,Kharif,386.00,296.00,Hectare,954376.83,1644.06,0.77
1290,Karnataka,CHITRADURGA,Cowpea(Lobia),2016-17,Rabi,45.00,1.00,Hectare,3400534.17,5857.94,0.02
1291,Karnataka,DAKSHIN KANNAD,Cowpea(Lobia),2016-17,Summer,163.00,30.00,Hectare,7608067.83,13106.06,0.18
1292,Karnataka,DAKSHIN KANNAD,Cowpea(Lobia),2016-17,Rabi,107.00,3.00,Hectare,4735359.09,8157.38,0.03
1293,Karnataka,DAVANGERE,Cowpea(Lobia),2016-17,Kharif,414.00,317.00,Hectare,157849.56,271.92,0.77
1294,Karnataka,DAVANGERE,Cowpea(Lobia),2016-17,Summer,446.00,82.00,Hectare,1752947.46,3019.72,0.18
1295,Karnataka,DAVANGERE,Cowpea(Lobia),2016-17,Rabi,596.00,14.00,Hectare,5446320.66,9382.12,0.02
1296,Karnataka,DHARWAD,Cowpea(Lobia),2016-17,Kharif,186.00,142.00,Hectare,844801.65,1455.30,0.76
1297,Karnataka,DHARWAD,Cowpea(Lobia),2016-17,Summer,10.00,2.00,Hectare,17121951.99,29495.18,0.20
1298,Karnataka,DHARWAD,Cowpea(Lobia),2016-17,Rabi,23.00,1.00,Hectare,2231349.12,3843.84,0.04
1299,Karnataka,GADAG,Cowpea(Lobia),2016-17,Kharif,340.00,260.00,Hectare,143929042.30,247939.78,0.76
1300,Karnataka,GADAG,Cowpea(Lobia),2016-17,Summer,294.00,48.00,Hectare,1568661.93,2702.26,0.16
1301,Karnataka,GADAG,Cowpea(Lobia),2016-17,Rabi,7.00,99757.01,Hectare,612624.87,1055.34,14251.00
1302,Karnataka,GULBARGA,Cowpea(Lobia),2016-17,Kharif,85.00,65.00,Hectare,3502574.46,6033.72,0.76
1303,Karnataka,HASSAN,Cowpea(Lobia),2016-17,Kharif,7848.00,6009.00,Hectare,14857909.11,25595.02,0.77
1304,Karnataka,HASSAN,Cowpea(Lobia),2016-17,Rabi,579.00,14.00,Hectare,8093493.54,13942.28,0.02
1305,Karnataka,HASSAN,Cowpea(Lobia),2016-17,Summer,13.00,2.00,Hectare,70775988.03,121922.46,0.15
1306,Karnataka,HAVERI,Cowpea(Lobia),2016-17,Kharif,252.00,193.00,Hectare,10294319.97,17733.54,0.77
1307,Karnataka,HAVERI,Cowpea(Lobia),2016-17,Summer,265.00,50.00,Hectare,10900814.76,18778.32,0.19
1308,Karnataka,HAVERI,Cowpea(Lobia),2016-17,Rabi,453.00,11.00,Hectare,3192.75,5.50,0.02
1309,Karnataka,KODAGU,Cowpea(Lobia),2016-17,Summer,15.00,3.00,Hectare,384917.94,663.08,0.20
1310,Karnataka,KOLAR,Cowpea(Lobia),2016-17,Kharif,1083.00,829.00,Hectare,17121951.99,29495.18,0.77
1311,Karnataka,KOPPAL,Cowpea(Lobia),2016-17,Kharif,2183.00,1672.00,Hectare,13036381.38,22457.16,0.77
1312,Karnataka,KOPPAL,Cowpea(Lobia),2016-17,Summer,2445.00,406.00,Hectare,7553152.53,13011.46,0.17
1313,Karnataka,MANDYA,Cowpea(Lobia),2016-17,Kharif,2943.00,2253.00,Hectare,166023.00,286.00,0.77
1314,Karnataka,MANDYA,Cowpea(Lobia),2016-17,Rabi,2.00,99757.01,Hectare,28223.91,48.62,49878.51
1315,Karnataka,MYSORE,Cowpea(Lobia),2016-17,Kharif,29018.00,22219.00,Hectare,4590663.66,7908.12,0.77
1316,Karnataka,MYSORE,Cowpea(Lobia),2016-17,Rabi,1307.00,31.00,Hectare,18354992.04,31619.28,0.02
1317,Karnataka,RAICHUR,Cowpea(Lobia),2016-17,Kharif,5.00,4.00,Hectare,705725.46,1215.72,0.80
1318,Karnataka,RAMANAGARA,Cowpea(Lobia),2016-17,Kharif,2656.00,3449.00,Hectare,13435858.26,23145.32,1.30
1319,Karnataka,SHIMOGA,Cowpea(Lobia),2016-17,Kharif,84.00,64.00,Hectare,675458.19,1163.58,0.76
1320,Karnataka,SHIMOGA,Cowpea(Lobia),2016-17,Summer,21.00,4.00,Hectare,2225346.75,3833.50,0.19
1321,Karnataka,SHIMOGA,Cowpea(Lobia),2016-17,Rabi,19.00,99757.01,Hectare,47840676.84,82412.88,5250.37
1322,Karnataka,TUMKUR,Cowpea(Lobia),2016-17,Kharif,2760.00,700.00,Hectare,7105145.85,12239.70,0.25
1323,Karnataka,TUMKUR,Cowpea(Lobia),2016-17,Summer,13.00,2.00,Hectare,37594758.96,64762.72,0.15
1324,Karnataka,UDUPI,Cowpea(Lobia),2016-17,Kharif,26.00,20.00,Hectare,662814.90,1141.80,0.77
1325,Karnataka,UDUPI,Cowpea(Lobia),2016-17,Summer,85.00,16.00,Hectare,43932.24,75.68,0.19
1326,Karnataka,UDUPI,Cowpea(Lobia),2016-17,Rabi,131.00,3.00,Hectare,12193495.38,21005.16,0.02
1327,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2016-17,Summer,72.00,13.00,Hectare,17831891.88,30718.16,0.18
1328,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2016-17,Rabi,170.00,4.00,Hectare,143929.17,247.94,0.02
1329,Karnataka,YADGIR,Cowpea(Lobia),2016-17,Kharif,51.00,39.00,Hectare,10089.09,17.38,0.76
1330,Karnataka,YADGIR,Cowpea(Lobia),2016-17,Summer,35.00,6.00,Hectare,367038.54,632.28,0.17
1331,Karnataka,YADGIR,Cowpea(Lobia),2016-17,Rabi,46.00,1.00,Hectare,363718.08,626.56,0.02
1332,Karnataka,BAGALKOT,Cowpea(Lobia),2017-18,Summer,215.00,64.00,Hectare,29067051.42,50072.44,0.30
1333,Karnataka,BAGALKOT,Cowpea(Lobia),2017-18,Rabi,115.00,47.00,Hectare,141327717.30,243458.60,0.41
1334,Karnataka,BAGALKOT,Cowpea(Lobia),2017-18,Kharif,60.00,14.00,Hectare,76848853.95,132383.90,0.23
1335,Karnataka,BANGALORE RURAL,Cowpea(Lobia),2017-18,Kharif,593.00,135.00,Hectare,68415396.39,117855.98,0.23
1336,Karnataka,BANGALORE RURAL,Cowpea(Lobia),2017-18,Rabi,13.00,5.00,Hectare,24286866.12,41837.84,0.38
1337,Karnataka,BELGAUM,Cowpea(Lobia),2017-18,Kharif,1260.00,286.00,Hectare,2375533.71,4092.22,0.23
1338,Karnataka,BELGAUM,Cowpea(Lobia),2017-18,Rabi,279.00,113.00,Hectare,1588584.69,2736.58,0.41
1339,Karnataka,BELGAUM,Cowpea(Lobia),2017-18,Summer,128.00,38.00,Hectare,1889086.32,3254.24,0.30
1340,Karnataka,BELLARY,Cowpea(Lobia),2017-18,Summer,790.00,314.00,Hectare,10146431.79,17478.78,0.40
1341,Karnataka,BELLARY,Cowpea(Lobia),2017-18,Rabi,491.00,199.00,Hectare,1826508.42,3146.44,0.41
1342,Karnataka,BELLARY,Cowpea(Lobia),2017-18,Kharif,391.00,89.00,Hectare,170750824.20,294144.40,0.23
1343,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2017-18,Kharif,217.00,49.00,Hectare,127326.87,219.34,0.23
1344,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2017-18,Rabi,11.00,4.00,Hectare,2519973.72,4341.04,0.36
1345,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2017-18,Summer,5.00,1.00,Hectare,24497587.62,42200.84,0.20
1346,Karnataka,BIDAR,Cowpea(Lobia),2017-18,Kharif,125.00,28.00,Hectare,852591.96,1468.72,0.22
1347,Karnataka,BIJAPUR,Cowpea(Lobia),2017-18,Kharif,89.00,20.00,Hectare,175473.54,302.28,0.22
1348,Karnataka,BIJAPUR,Cowpea(Lobia),2017-18,Summer,56.00,17.00,Hectare,1973502.63,3399.66,0.30
1349,Karnataka,CHAMARAJANAGAR,Cowpea(Lobia),2017-18,Kharif,2925.00,1195.00,Hectare,2571696.27,4430.14,0.41
1350,Karnataka,CHAMARAJANAGAR,Cowpea(Lobia),2017-18,Rabi,53.00,24.00,Hectare,620670.60,1069.20,0.45
1351,Karnataka,CHIKBALLAPUR,Cowpea(Lobia),2017-18,Kharif,1773.00,403.00,Hectare,1850007.06,3186.92,0.23
1352,Karnataka,CHIKMAGALUR,Cowpea(Lobia),2017-18,Kharif,344.00,78.00,Hectare,48458410.11,83477.02,0.23
1353,Karnataka,CHIKMAGALUR,Cowpea(Lobia),2017-18,Summer,72.00,21.00,Hectare,39905671.41,68743.62,0.29
1354,Karnataka,CHITRADURGA,Cowpea(Lobia),2017-18,Kharif,373.00,85.00,Hectare,1035983.52,1784.64,0.23
1355,Karnataka,CHITRADURGA,Cowpea(Lobia),2017-18,Rabi,61.00,25.00,Hectare,341113.41,587.62,0.41
1356,Karnataka,DAKSHIN KANNAD,Cowpea(Lobia),2017-18,Summer,156.00,47.00,Hectare,76076463.87,131053.34,0.30
1357,Karnataka,DAKSHIN KANNAD,Cowpea(Lobia),2017-18,Rabi,48.00,19.00,Hectare,21506491.71,37048.22,0.40
1358,Karnataka,DAVANGERE,Cowpea(Lobia),2017-18,Rabi,907.00,434.00,Hectare,2583573.30,4450.60,0.48
1359,Karnataka,DAVANGERE,Cowpea(Lobia),2017-18,Kharif,421.00,96.00,Hectare,3042946.17,5241.94,0.23
1360,Karnataka,DAVANGERE,Cowpea(Lobia),2017-18,Summer,274.00,55.00,Hectare,51552823.41,88807.62,0.20
1361,Karnataka,DHARWAD,Cowpea(Lobia),2017-18,Kharif,165.00,37.00,Hectare,83114817.39,143177.98,0.22
1362,Karnataka,DHARWAD,Cowpea(Lobia),2017-18,Rabi,50.00,20.00,Hectare,78923758.32,135958.24,0.40
1363,Karnataka,DHARWAD,Cowpea(Lobia),2017-18,Summer,7.00,2.00,Hectare,18585891.72,32017.04,0.29
1364,Karnataka,GADAG,Cowpea(Lobia),2017-18,Summer,468.00,88.00,Hectare,2015263.80,3471.60,0.19
1365,Karnataka,GADAG,Cowpea(Lobia),2017-18,Kharif,136.00,31.00,Hectare,110577703.50,190487.00,0.23
1366,Karnataka,GADAG,Cowpea(Lobia),2017-18,Rabi,16.00,6.00,Hectare,10076574.42,17358.44,0.38
1367,Karnataka,GULBARGA,Cowpea(Lobia),2017-18,Kharif,75.00,17.00,Hectare,19321118.19,33283.58,0.23
1368,Karnataka,HASSAN,Cowpea(Lobia),2017-18,Kharif,13546.00,1467.00,Hectare,7352392.41,12665.62,0.11
1369,Karnataka,HASSAN,Cowpea(Lobia),2017-18,Rabi,1156.00,553.00,Hectare,894863.97,1541.54,0.48
1370,Karnataka,HASSAN,Cowpea(Lobia),2017-18,Summer,9.00,3.00,Hectare,471377.61,812.02,0.33
1371,Karnataka,HAVERI,Cowpea(Lobia),2017-18,Rabi,519.00,211.00,Hectare,16747761.69,28850.58,0.41
1372,Karnataka,HAVERI,Cowpea(Lobia),2017-18,Summer,341.00,102.00,Hectare,34410182.40,59276.80,0.30
1373,Karnataka,HAVERI,Cowpea(Lobia),2017-18,Kharif,149.00,31.00,Hectare,5055528.06,8708.92,0.21
1374,Karnataka,KODAGU,Cowpea(Lobia),2017-18,Summer,8.00,2.00,Hectare,104083.65,179.30,0.25
1375,Karnataka,KOLAR,Cowpea(Lobia),2017-18,Kharif,1601.00,364.00,Hectare,1403022.06,2416.92,0.23
1376,Karnataka,KOPPAL,Cowpea(Lobia),2017-18,Summer,1577.00,470.00,Hectare,5282341.02,9099.64,0.30
1377,Karnataka,KOPPAL,Cowpea(Lobia),2017-18,Kharif,1182.00,266.00,Hectare,27675906.39,47675.98,0.23
1378,Karnataka,MANDYA,Cowpea(Lobia),2017-18,Kharif,18875.00,3371.00,Hectare,1415282.22,2438.04,0.18
1379,Karnataka,MANDYA,Cowpea(Lobia),2017-18,Rabi,580.00,235.00,Hectare,359248.23,618.86,0.41
1380,Karnataka,MANDYA,Cowpea(Lobia),2017-18,Summer,28.00,8.00,Hectare,233326.17,401.94,0.29
1381,Karnataka,MYSORE,Cowpea(Lobia),2017-18,Kharif,35933.00,10036.00,Hectare,93483.72,161.04,0.28
1382,Karnataka,MYSORE,Cowpea(Lobia),2017-18,Rabi,3780.00,1422.00,Hectare,148271.31,255.42,0.38
1383,Karnataka,MYSORE,Cowpea(Lobia),2017-18,Summer,1.00,99757.01,Hectare,64493.55,111.10,99757.01
1384,Karnataka,RAICHUR,Cowpea(Lobia),2017-18,Summer,22.00,7.00,Hectare,3719809.17,6407.94,0.32
1385,Karnataka,RAMANAGARA,Cowpea(Lobia),2017-18,Kharif,1630.00,904.00,Hectare,472910.13,814.66,0.55
1386,Karnataka,RAMANAGARA,Cowpea(Lobia),2017-18,Rabi,4.00,2.00,Hectare,567160.11,977.02,0.50
1387,Karnataka,SHIMOGA,Cowpea(Lobia),2017-18,Kharif,209.00,47.00,Hectare,12814293.69,22074.58,0.22
1388,Karnataka,SHIMOGA,Cowpea(Lobia),2017-18,Summer,69.00,21.00,Hectare,67430.88,116.16,0.30
1389,Karnataka,SHIMOGA,Cowpea(Lobia),2017-18,Rabi,17.00,7.00,Hectare,7843692.78,13511.96,0.41
1390,Karnataka,TUMKUR,Cowpea(Lobia),2017-18,Kharif,4457.00,572.00,Hectare,25258739.22,43512.04,0.13
1391,Karnataka,TUMKUR,Cowpea(Lobia),2017-18,Rabi,87.00,35.00,Hectare,17122207.41,29495.62,0.40
1392,Karnataka,UDUPI,Cowpea(Lobia),2017-18,Rabi,114.00,46.00,Hectare,246658710.90,424907.34,0.40
1393,Karnataka,UDUPI,Cowpea(Lobia),2017-18,Summer,76.00,23.00,Hectare,6720611.04,11577.28,0.30
1394,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2017-18,Rabi,249.00,101.00,Hectare,643786.11,1109.02,0.41
1395,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2017-18,Summer,154.00,46.00,Hectare,3898730.88,6716.16,0.30
1396,Karnataka,YADGIR,Cowpea(Lobia),2017-18,Rabi,20.00,8.00,Hectare,3201434.28,5514.96,0.40
1397,Karnataka,YADGIR,Cowpea(Lobia),2017-18,Kharif,26.00,6.00,Hectare,7407.18,12.76,0.23
1398,Karnataka,YADGIR,Cowpea(Lobia),2017-18,Summer,15.00,4.00,Hectare,721561.50,1243.00,0.27
1399,Karnataka,BAGALKOT,Cowpea(Lobia),2018-19,Summer,335.00,44.00,Hectare,20825414.28,35874.96,0.13
1400,Karnataka,BAGALKOT,Cowpea(Lobia),2018-19,Rabi,40.00,11.00,Hectare,6858410.13,11814.66,0.28
1401,Karnataka,BAGALKOT,Cowpea(Lobia),2018-19,Kharif,10.00,4.00,Hectare,1316817.81,2268.42,0.40
1402,Karnataka,BANGALORE RURAL,Cowpea(Lobia),2018-19,Kharif,51.00,19.00,Hectare,7904482.74,13616.68,0.37
1403,Karnataka,BELGAUM,Cowpea(Lobia),2018-19,Kharif,98.00,37.00,Hectare,1301364.90,2241.80,0.38
1404,Karnataka,BELGAUM,Cowpea(Lobia),2018-19,Rabi,125.00,35.00,Hectare,465502.95,801.90,0.28
1405,Karnataka,BELGAUM,Cowpea(Lobia),2018-19,Summer,102.00,13.00,Hectare,6475152.42,11154.44,0.13
1406,Karnataka,BELLARY,Cowpea(Lobia),2018-19,Kharif,764.00,289.00,Hectare,4362956.73,7515.86,0.38
1407,Karnataka,BELLARY,Cowpea(Lobia),2018-19,Rabi,545.00,153.00,Hectare,4300761.96,7408.72,0.28
1408,Karnataka,BELLARY,Cowpea(Lobia),2018-19,Summer,896.00,117.00,Hectare,45975.60,79.20,0.13
1409,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2018-19,Kharif,64.00,24.00,Hectare,10474135.65,18043.30,0.38
1410,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2018-19,Summer,7.00,1.00,Hectare,1279143.36,2203.52,0.14
1411,Karnataka,BENGALURU URBAN,Cowpea(Lobia),2018-19,Rabi,1.00,99757.01,Hectare,53090068.68,91455.76,99757.01
1412,Karnataka,BIDAR,Cowpea(Lobia),2018-19,Kharif,128.00,48.00,Hectare,5523457.50,9515.00,0.38
1413,Karnataka,BIDAR,Cowpea(Lobia),2018-19,Rabi,30.00,8.00,Hectare,166406.13,286.66,0.27
1414,Karnataka,BIJAPUR,Cowpea(Lobia),2018-19,Rabi,220.00,62.00,Hectare,7364141.73,12685.86,0.28
1415,Karnataka,BIJAPUR,Cowpea(Lobia),2018-19,Kharif,12.00,5.00,Hectare,242010.45,416.90,0.42
1416,Karnataka,BIJAPUR,Cowpea(Lobia),2018-19,Summer,33.00,4.00,Hectare,1043262.99,1797.18,0.12
1417,Karnataka,CHAMARAJANAGAR,Cowpea(Lobia),2018-19,Kharif,1695.00,662.00,Hectare,941733.54,1622.28,0.39
1418,Karnataka,CHAMARAJANAGAR,Cowpea(Lobia),2018-19,Rabi,434.00,122.00,Hectare,1280803.59,2206.38,0.28
1419,Karnataka,CHIKBALLAPUR,Cowpea(Lobia),2018-19,Kharif,70.00,26.00,Hectare,2444752.53,4211.46,0.37
1420,Karnataka,CHIKMAGALUR,Cowpea(Lobia),2018-19,Kharif,885.00,335.00,Hectare,192158468.40,331022.34,0.38
1421,Karnataka,CHIKMAGALUR,Cowpea(Lobia),2018-19,Summer,30.00,4.00,Hectare,1708504.38,2943.16,0.13
1422,Karnataka,CHITRADURGA,Cowpea(Lobia),2018-19,Rabi,163.00,46.00,Hectare,1499443.11,2583.02,0.28
1423,Karnataka,CHITRADURGA,Cowpea(Lobia),2018-19,Kharif,72.00,27.00,Hectare,71900.73,123.86,0.38
1424,Karnataka,DAKSHIN KANNAD,Cowpea(Lobia),2018-19,Rabi,24.00,7.00,Hectare,5619.24,9.68,0.29
1425,Karnataka,DAKSHIN KANNAD,Cowpea(Lobia),2018-19,Kharif,7.00,3.00,Hectare,49354295.76,85020.32,0.43
1426,Karnataka,DAVANGERE,Cowpea(Lobia),2018-19,Rabi,1210.00,340.00,Hectare,48016661.22,82716.04,0.28
1427,Karnataka,DAVANGERE,Cowpea(Lobia),2018-19,Summer,172.00,22.00,Hectare,16924256.91,29154.62,0.13
1428,Karnataka,DAVANGERE,Cowpea(Lobia),2018-19,Kharif,43.00,16.00,Hectare,766004.58,1319.56,0.37
1429,Karnataka,DHARWAD,Cowpea(Lobia),2018-19,Kharif,197.00,74.00,Hectare,14277084.03,24594.46,0.38
1430,Karnataka,DHARWAD,Cowpea(Lobia),2018-19,Rabi,33.00,9.00,Hectare,27144121.95,46759.90,0.27
1431,Karnataka,DHARWAD,Cowpea(Lobia),2018-19,Summer,24.00,3.00,Hectare,36718540.65,63253.30,0.13
1432,Karnataka,GADAG,Cowpea(Lobia),2018-19,Summer,453.00,59.00,Hectare,1154626.11,1989.02,0.13
1433,Karnataka,GADAG,Cowpea(Lobia),2018-19,Kharif,86.00,33.00,Hectare,255164.58,439.56,0.38
1434,Karnataka,GADAG,Cowpea(Lobia),2018-19,Rabi,7.00,2.00,Hectare,56284862.04,96959.28,0.29
1435,Karnataka,GULBARGA,Cowpea(Lobia),2018-19,Kharif,13.00,5.00,Hectare,4301911.35,7410.70,0.38
1436,Karnataka,HASSAN,Cowpea(Lobia),2018-19,Kharif,9505.00,3025.00,Hectare,136264143.50,234735.82,0.32
1437,Karnataka,HASSAN,Cowpea(Lobia),2018-19,Rabi,984.00,277.00,Hectare,5627285.73,9693.86,0.28
1438,Karnataka,HASSAN,Cowpea(Lobia),2018-19,Summer,12.00,2.00,Hectare,36350352.72,62619.04,0.17
1439,Karnataka,HAVERI,Cowpea(Lobia),2018-19,Rabi,733.00,206.00,Hectare,74580468.93,128476.26,0.28
1440,Karnataka,HAVERI,Cowpea(Lobia),2018-19,Summer,271.00,35.00,Hectare,6577831.26,11331.32,0.13
1441,Karnataka,HAVERI,Cowpea(Lobia),2018-19,Kharif,91.00,23.00,Hectare,75997666.80,130917.60,0.25
1442,Karnataka,KODAGU,Cowpea(Lobia),2018-19,Kharif,6.00,2.00,Hectare,13285671.30,22886.60,0.33
1443,Karnataka,KODAGU,Cowpea(Lobia),2018-19,Summer,2.00,99757.01,Hectare,954887.67,1644.94,49878.51
1444,Karnataka,KOLAR,Cowpea(Lobia),2018-19,Kharif,216.00,82.00,Hectare,34417078.74,59288.68,0.38
1445,Karnataka,KOPPAL,Cowpea(Lobia),2018-19,Kharif,1058.00,497.00,Hectare,8998829.73,15501.86,0.47
1446,Karnataka,KOPPAL,Cowpea(Lobia),2018-19,Summer,1308.00,170.00,Hectare,111483550.50,192047.46,0.13
1447,Karnataka,MANDYA,Cowpea(Lobia),2018-19,Kharif,8240.00,3084.00,Hectare,79818.75,137.50,0.37
1448,Karnataka,MANDYA,Cowpea(Lobia),2018-19,Summer,142.00,18.00,Hectare,10709632.89,18448.98,0.13
1449,Karnataka,MANDYA,Cowpea(Lobia),2018-19,Rabi,48.00,13.00,Hectare,65898.36,113.52,0.27
1450,Karnataka,MYSORE,Cowpea(Lobia),2018-19,Kharif,20765.00,8640.00,Hectare,11127116.88,19168.16,0.42
1451,Karnataka,MYSORE,Cowpea(Lobia),2018-19,Rabi,6817.00,1917.00,Hectare,3959.01,6.82,0.28
1452,Karnataka,MYSORE,Cowpea(Lobia),2018-19,Summer,73.00,10.00,Hectare,500240.07,861.74,0.14
1453,Karnataka,RAICHUR,Cowpea(Lobia),2018-19,Kharif,83.00,31.00,Hectare,8366537.52,14412.64,0.37
1454,Karnataka,RAMANAGARA,Cowpea(Lobia),2018-19,Kharif,292.00,98.00,Hectare,13277753.28,22872.96,0.34
1455,Karnataka,SHIMOGA,Cowpea(Lobia),2018-19,Summer,63.00,8.00,Hectare,64880766.72,111767.04,0.13
1456,Karnataka,SHIMOGA,Cowpea(Lobia),2018-19,Kharif,17.00,6.00,Hectare,85437.99,147.18,0.35
1457,Karnataka,SHIMOGA,Cowpea(Lobia),2018-19,Rabi,6.00,2.00,Hectare,757703.43,1305.26,0.33
1458,Karnataka,TUMKUR,Cowpea(Lobia),2018-19,Kharif,1620.00,329.00,Hectare,3778555.77,6509.14,0.20
1459,Karnataka,UDUPI,Cowpea(Lobia),2018-19,Rabi,119.00,33.00,Hectare,49960279.71,86064.22,0.28
1460,Karnataka,UDUPI,Cowpea(Lobia),2018-19,Summer,37.00,5.00,Hectare,3345235.74,5762.68,0.14
1461,Karnataka,UDUPI,Cowpea(Lobia),2018-19,Kharif,3.00,1.00,Hectare,6730572.42,11594.44,0.33
1462,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2018-19,Rabi,217.00,61.00,Hectare,3113825.22,5364.04,0.28
1463,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2018-19,Summer,36.00,5.00,Hectare,261039.24,449.68,0.14
1464,Karnataka,UTTAR KANNAD,Cowpea(Lobia),2018-19,Kharif,1.00,99757.01,Hectare,32056997.94,55223.08,99757.01
1465,Karnataka,YADGIR,Cowpea(Lobia),2018-19,Kharif,165.00,62.00,Hectare,6672336.66,11494.12,0.38
1466,Karnataka,BAGALKOT,Cowpea(Lobia),2019-20,Rabi,659.00,322.00,Hectare,1031592.00,2226.00,0.49
1467,Karnataka,BAGALKOT,Cowpea(Lobia),2019-20,Summer,408.00,98.00,Hectare,1602373.80,3457.65,0.24
1468,Karnataka,BAGALKOT,Cowpea(Lobia),2019-20,Kharif,58.00,16.00,Hectare,2038691.80,4399.15,0.28
1469,Karnataka,BANGALORE RURAL,Cowpea(Lobia),2019-20,Kharif,192.00,55.00,Hectare,5432726.80,11722.90,0.29
1470,Karnataka,BANGALORE RURAL,Cowpea(Lobia),2019-20,Rabi,5.00,2.00,Hectare,2209812.80,4768.40,0.40
1471,Karnataka,BANGALORE RURAL,Cowpea(Lobia),2019-20,Summer,1.00,99757.01,Hectare,10350630.80,22334.90,99757.01
1472,Karnataka,BELGAUM,Cowpea(Lobia),2019-20,Rabi,262.00,128.00,Hectare,470704.40,1015.70,0.49
